Datetime,Open,High,Low,Close,Adj Close,Volume
2023-02-10 09:15:00+05:30,443.6000061035156,444.8500061035156,436.1000061035156,437.5,437.5,414126
2023-02-10 09:30:00+05:30,437.5,438.0,433.6499938964844,433.70001220703125,433.70001220703125,604972
2023-02-10 09:45:00+05:30,433.6499938964844,437.6499938964844,433.3500061035156,435.8500061035156,435.8500061035156,367162
2023-02-10 10:00:00+05:30,435.79998779296875,436.3999938964844,434.1499938964844,435.0,435.0,227598
2023-02-10 10:15:00+05:30,435.1000061035156,436.54998779296875,434.3500061035156,435.20001220703125,435.20001220703125,191632
2023-02-10 10:30:00+05:30,435.3999938964844,436.04998779296875,434.5,435.45001220703125,435.45001220703125,137026
2023-02-10 10:45:00+05:30,435.3500061035156,436.0,435.04998779296875,435.95001220703125,435.95001220703125,93287
2023-02-10 11:00:00+05:30,435.95001220703125,436.5,433.1000061035156,434.70001220703125,434.70001220703125,257723
2023-02-10 11:15:00+05:30,434.5,435.3500061035156,433.04998779296875,435.29998779296875,435.29998779296875,278272
2023-02-10 11:30:00+05:30,435.29998779296875,435.45001220703125,434.5,435.1499938964844,435.1499938964844,79257
2023-02-10 11:45:00+05:30,435.0,435.95001220703125,434.6499938964844,434.8999938964844,434.8999938964844,132770
2023-02-10 12:00:00+05:30,434.79998779296875,434.95001220703125,433.6000061035156,434.95001220703125,434.95001220703125,141480
2023-02-10 12:15:00+05:30,434.95001220703125,435.1499938964844,434.25,434.75,434.75,70174
2023-02-10 12:30:00+05:30,434.79998779296875,435.0,434.1000061035156,434.70001220703125,434.70001220703125,70240
2023-02-10 12:45:00+05:30,434.6000061035156,434.75,433.25,433.8999938964844,433.8999938964844,133370
2023-02-10 13:00:00+05:30,433.8500061035156,433.8999938964844,432.5,432.70001220703125,432.70001220703125,215520
2023-02-10 13:15:00+05:30,432.75,433.95001220703125,432.5,433.6499938964844,433.6499938964844,185309
2023-02-10 13:30:00+05:30,433.6499938964844,434.75,433.6499938964844,434.5,434.5,156436
2023-02-10 13:45:00+05:30,434.45001220703125,434.6000061035156,433.0,433.75,433.75,161753
2023-02-10 14:00:00+05:30,433.70001220703125,434.3999938964844,433.1000061035156,433.45001220703125,433.45001220703125,175039
2023-02-10 14:15:00+05:30,433.45001220703125,433.5,431.79998779296875,432.5,432.5,306162
2023-02-10 14:30:00+05:30,432.5,433.0,432.0,432.1499938964844,432.1499938964844,197394
2023-02-10 14:45:00+05:30,432.1000061035156,432.25,431.04998779296875,432.25,432.25,265567
2023-02-10 15:00:00+05:30,432.20001220703125,433.6499938964844,432.04998779296875,433.25,433.25,599616
2023-02-10 15:15:00+05:30,433.5,433.95001220703125,432.54998779296875,433.79998779296875,433.79998779296875,681875
2023-02-13 09:15:00+05:30,434.04998779296875,438.0,432.3999938964844,437.1499938964844,437.1499938964844,283206
2023-02-13 09:30:00+05:30,437.0,439.79998779296875,436.20001220703125,438.25,438.25,442464
2023-02-13 09:45:00+05:30,438.25,438.45001220703125,435.45001220703125,436.20001220703125,436.20001220703125,247049
2023-02-13 10:00:00+05:30,436.0,436.79998779296875,434.54998779296875,436.25,436.25,227842
2023-02-13 10:15:00+05:30,436.25,439.20001220703125,435.8500061035156,438.0,438.0,242131
2023-02-13 10:30:00+05:30,437.79998779296875,438.1000061035156,436.5,436.6499938964844,436.6499938964844,162223
2023-02-13 10:45:00+05:30,436.70001220703125,436.95001220703125,434.8500061035156,435.29998779296875,435.29998779296875,272402
2023-02-13 11:00:00+05:30,435.29998779296875,436.1499938964844,434.25,434.3999938964844,434.3999938964844,117586
2023-02-13 11:15:00+05:30,434.5,434.54998779296875,432.1000061035156,432.1499938964844,432.1499938964844,354224
2023-02-13 11:30:00+05:30,432.1499938964844,432.5,430.25,431.6000061035156,431.6000061035156,312525
2023-02-13 11:45:00+05:30,431.6000061035156,432.95001220703125,431.1000061035156,432.6499938964844,432.6499938964844,122565
2023-02-13 12:00:00+05:30,432.54998779296875,432.6499938964844,431.0,431.75,431.75,110545
2023-02-13 12:15:00+05:30,431.75,431.8500061035156,430.6499938964844,431.1499938964844,431.1499938964844,182936
2023-02-13 12:30:00+05:30,431.1499938964844,431.20001220703125,429.5,430.3999938964844,430.3999938964844,244092
2023-02-13 12:45:00+05:30,430.25,430.3999938964844,429.04998779296875,429.04998779296875,429.04998779296875,185143
2023-02-13 13:00:00+05:30,429.1000061035156,429.1000061035156,427.20001220703125,428.8999938964844,428.8999938964844,285428
2023-02-13 13:15:00+05:30,428.70001220703125,429.5,427.70001220703125,428.25,428.25,326161
2023-02-13 13:30:00+05:30,428.29998779296875,429.0,427.6499938964844,428.3500061035156,428.3500061035156,184112
2023-02-13 13:45:00+05:30,428.3500061035156,428.70001220703125,428.0,428.3500061035156,428.3500061035156,107016
2023-02-13 14:00:00+05:30,428.25,430.0,427.54998779296875,428.79998779296875,428.79998779296875,256028
2023-02-13 14:15:00+05:30,428.8500061035156,429.0,427.6000061035156,428.0,428.0,136233
2023-02-13 14:30:00+05:30,428.0,429.0,428.0,428.5,428.5,173399
2023-02-13 14:45:00+05:30,428.5,428.79998779296875,428.0,428.54998779296875,428.54998779296875,145347
2023-02-13 15:00:00+05:30,428.54998779296875,428.6000061035156,427.6000061035156,427.95001220703125,427.95001220703125,435410
2023-02-13 15:15:00+05:30,428.0,428.0,426.6000061035156,427.5,427.5,594627
2023-02-14 09:15:00+05:30,429.8500061035156,432.54998779296875,425.5,427.1499938964844,427.1499938964844,328682
2023-02-14 09:30:00+05:30,427.3999938964844,427.70001220703125,426.0,426.8500061035156,426.8500061035156,172021
2023-02-14 09:45:00+05:30,426.8500061035156,430.25,426.3999938964844,429.29998779296875,429.29998779296875,219045
2023-02-14 10:00:00+05:30,429.20001220703125,430.5,429.1000061035156,429.6000061035156,429.6000061035156,166233
2023-02-14 10:15:00+05:30,429.70001220703125,430.25,428.6499938964844,428.8500061035156,428.8500061035156,90833
2023-02-14 10:30:00+05:30,428.8500061035156,431.0,428.79998779296875,430.1000061035156,430.1000061035156,141236
2023-02-14 10:45:00+05:30,430.04998779296875,431.70001220703125,428.8999938964844,429.29998779296875,429.29998779296875,151173
2023-02-14 11:00:00+05:30,429.20001220703125,430.45001220703125,429.1000061035156,430.20001220703125,430.20001220703125,97464
2023-02-14 11:15:00+05:30,430.1499938964844,431.0,429.6499938964844,430.20001220703125,430.20001220703125,99729
2023-02-14 11:30:00+05:30,430.1499938964844,430.54998779296875,430.0,430.20001220703125,430.20001220703125,44631
2023-02-14 11:45:00+05:30,430.25,431.0,430.20001220703125,431.0,431.0,58429
2023-02-14 12:00:00+05:30,431.0,432.29998779296875,431.0,432.29998779296875,432.29998779296875,187777
2023-02-14 12:15:00+05:30,432.20001220703125,432.8999938964844,431.70001220703125,432.0,432.0,163769
2023-02-14 12:30:00+05:30,432.0,432.20001220703125,431.5,431.6499938964844,431.6499938964844,81855
2023-02-14 12:45:00+05:30,431.79998779296875,432.0,430.8999938964844,431.5,431.5,75855
2023-02-14 13:00:00+05:30,431.54998779296875,432.5,431.54998779296875,432.3500061035156,432.3500061035156,80727
2023-02-14 13:15:00+05:30,432.45001220703125,432.95001220703125,432.0,432.1000061035156,432.1000061035156,74806
