Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-03 09:15:00,4687.89990234375,4687.89990234375,4659.7998046875,4671.2001953125,4671.2001953125,9816
2023-07-03 09:30:00,4669.0,4672.0,4651.0,4661.0,4661.0,14822
2023-07-03 09:45:00,4662.4501953125,4662.4501953125,4645.0498046875,4647.4501953125,4647.4501953125,12637
2023-07-03 10:00:00,4646.0498046875,4648.7001953125,4635.0,4637.5498046875,4637.5498046875,23053
2023-07-03 10:15:00,4637.35009765625,4637.9501953125,4630.35009765625,4635.0,4635.0,15679
2023-07-03 10:30:00,4634.75,4641.39990234375,4634.10009765625,4638.0498046875,4638.0498046875,36874
2023-07-03 10:45:00,4639.0,4639.0,4633.0,4634.14990234375,4634.14990234375,12445
2023-07-03 11:00:00,4634.10009765625,4634.9501953125,4621.7001953125,4623.0,4623.0,21145
2023-07-03 11:15:00,4623.0498046875,4623.39990234375,4607.0498046875,4608.2998046875,4608.2998046875,25617
2023-07-03 11:30:00,4609.10009765625,4610.0,4606.2998046875,4607.5,4607.5,12031
2023-07-03 11:45:00,4607.75,4610.0,4607.75,4609.9501953125,4609.9501953125,7185
2023-07-03 12:00:00,4609.10009765625,4610.0,4605.0,4607.89990234375,4607.89990234375,7947
2023-07-03 12:15:00,4608.5,4610.0,4606.7001953125,4607.89990234375,4607.89990234375,5823
2023-07-03 12:30:00,4607.9501953125,4619.75,4606.60009765625,4610.7001953125,4610.7001953125,18382
2023-07-03 12:45:00,4610.75,4610.75,4605.5498046875,4606.7998046875,4606.7998046875,12403
2023-07-03 13:00:00,4606.85009765625,4607.0,4606.0,4606.75,4606.75,4426
2023-07-03 13:15:00,4606.7001953125,4610.10009765625,4606.10009765625,4609.0,4609.0,9273
2023-07-03 13:30:00,4609.0,4611.9501953125,4608.0,4608.7998046875,4608.7998046875,9508
2023-07-03 13:45:00,4608.7998046875,4609.0,4607.0,4607.7001953125,4607.7001953125,4723
2023-07-03 14:00:00,4607.7001953125,4609.0,4607.2001953125,4608.9501953125,4608.9501953125,11030
2023-07-03 14:15:00,4608.89990234375,4609.0,4608.10009765625,4608.9501953125,4608.9501953125,7422
2023-07-03 14:30:00,4608.9501953125,4609.0,4607.14990234375,4607.2001953125,4607.2001953125,5242
2023-07-03 14:45:00,4607.64990234375,4607.9501953125,4589.89990234375,4601.60009765625,4601.60009765625,47223
2023-07-03 15:00:00,4602.5498046875,4618.0,4599.0,4610.0,4610.0,53577
2023-07-03 15:15:00,4610.0,4619.0,4605.0,4612.0,4612.0,56528
2023-07-04 09:15:00,4634.89990234375,4656.0,4634.39990234375,4654.75,4654.75,16063
2023-07-04 09:30:00,4654.75,4674.7998046875,4645.0,4671.0,4671.0,23403
2023-07-04 09:45:00,4668.5498046875,4669.9501953125,4645.25,4650.7001953125,4650.7001953125,13377
2023-07-04 10:00:00,4650.7001953125,4668.2001953125,4646.7001953125,4662.0,4662.0,10207
2023-07-04 10:15:00,4662.0,4662.0,4651.0498046875,4656.9501953125,4656.9501953125,5580
2023-07-04 10:30:00,4657.0,4665.0,4655.0498046875,4664.89990234375,4664.89990234375,7684
2023-07-04 10:45:00,4664.89990234375,4669.4501953125,4660.0498046875,4665.85009765625,4665.85009765625,5997
2023-07-04 11:00:00,4666.0,4666.0,4655.7998046875,4656.10009765625,4656.10009765625,3803
2023-07-04 11:15:00,4657.25,4661.0,4656.0,4658.5,4658.5,9495
2023-07-04 11:30:00,4658.5,4659.0,4652.0498046875,4654.35009765625,4654.35009765625,3418
2023-07-04 11:45:00,4654.39990234375,4659.0,4648.25,4649.75,4649.75,6431
2023-07-04 12:00:00,4650.0,4651.9501953125,4640.0,4640.0,4640.0,7879
2023-07-04 12:15:00,4640.0,4645.0,4635.0498046875,4638.89990234375,4638.89990234375,10758
2023-07-04 12:30:00,4639.0498046875,4640.5,4629.89990234375,4631.25,4631.25,6184
2023-07-04 12:45:00,4631.25,4634.0,4626.39990234375,4629.0498046875,4629.0498046875,6692
2023-07-04 13:00:00,4629.0498046875,4633.85009765625,4627.35009765625,4629.89990234375,4629.89990234375,4527
2023-07-04 13:15:00,4628.2001953125,4639.89990234375,4628.14990234375,4638.2001953125,4638.2001953125,6019
2023-07-04 13:30:00,4638.25,4640.0,4636.0,4637.9501953125,4637.9501953125,4972
2023-07-04 13:45:00,4636.85009765625,4640.0,4635.0498046875,4635.7998046875,4635.7998046875,4566
2023-07-04 14:00:00,4636.10009765625,4645.0,4632.0,4634.0498046875,4634.0498046875,18759
2023-07-04 14:15:00,4631.85009765625,4633.7001953125,4621.85009765625,4624.0,4624.0,11688
2023-07-04 14:30:00,4624.39990234375,4629.9501953125,4622.5,4628.4501953125,4628.4501953125,16027
2023-07-04 14:45:00,4626.75,4632.75,4618.2001953125,4620.75,4620.75,20338
2023-07-04 15:00:00,4619.0,4628.5498046875,4618.0,4623.4501953125,4623.4501953125,13199
2023-07-04 15:15:00,4621.5498046875,4634.75,4621.25,4625.39990234375,4625.39990234375,24997
