Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-12 09:15:00,3335.050048828125,3406.5,3316.5,3400.050048828125,3400.050048828125,85148
2023-06-12 09:30:00,3402.699951171875,3410.0,3386.60009765625,3395.199951171875,3395.199951171875,47638
2023-06-12 09:45:00,3395.25,3418.60009765625,3391.050048828125,3413.35009765625,3413.35009765625,42525
2023-06-12 10:00:00,3411.5,3413.89990234375,3391.699951171875,3409.550048828125,3409.550048828125,26896
2023-06-12 10:15:00,3409.35009765625,3422.89990234375,3406.5,3418.0,3418.0,21074
2023-06-12 10:30:00,3417.0,3426.449951171875,3400.699951171875,3424.800048828125,3424.800048828125,25602
2023-06-12 10:45:00,3426.949951171875,3447.85009765625,3421.050048828125,3436.300048828125,3436.300048828125,53894
2023-06-12 11:00:00,3437.35009765625,3453.5,3433.050048828125,3450.699951171875,3450.699951171875,36892
2023-06-12 11:15:00,3450.699951171875,3460.89990234375,3448.199951171875,3455.949951171875,3455.949951171875,26185
2023-06-12 11:30:00,3454.10009765625,3467.449951171875,3452.25,3462.949951171875,3462.949951171875,20274
2023-06-12 11:45:00,3462.949951171875,3464.0,3448.0,3449.050048828125,3449.050048828125,24646
2023-06-12 12:00:00,3448.10009765625,3451.550048828125,3445.60009765625,3450.0,3450.0,11642
2023-06-12 12:15:00,3450.0,3451.0,3440.0,3441.89990234375,3441.89990234375,19304
2023-06-12 12:30:00,3443.800048828125,3450.0,3442.85009765625,3449.0,3449.0,6648
2023-06-12 12:45:00,3449.0,3450.0,3448.10009765625,3449.050048828125,3449.050048828125,5912
2023-06-12 13:00:00,3450.0,3450.0,3441.5,3444.0,3444.0,10516
2023-06-12 13:15:00,3443.60009765625,3448.60009765625,3442.14990234375,3445.75,3445.75,8443
2023-06-12 13:30:00,3444.35009765625,3449.85009765625,3444.35009765625,3444.64990234375,3444.64990234375,4406
2023-06-12 13:45:00,3446.199951171875,3450.0,3444.60009765625,3447.949951171875,3447.949951171875,40433
2023-06-12 14:00:00,3448.0,3450.0,3440.050048828125,3445.800048828125,3445.800048828125,17604
2023-06-12 14:15:00,3445.85009765625,3446.0,3438.60009765625,3442.199951171875,3442.199951171875,10501
2023-06-12 14:30:00,3440.0,3448.85009765625,3437.5,3444.0,3444.0,11088
2023-06-12 14:45:00,3444.0,3446.0,3434.050048828125,3439.199951171875,3439.199951171875,37339
2023-06-12 15:00:00,3439.199951171875,3439.199951171875,3430.0,3435.300048828125,3435.300048828125,26921
2023-06-12 15:15:00,3435.300048828125,3445.0,3433.89990234375,3438.0,3438.0,65928
2023-06-13 09:15:00,3438.0,3459.85009765625,3438.0,3446.0,3446.0,15547
2023-06-13 09:30:00,3446.0,3462.14990234375,3443.050048828125,3455.89990234375,3455.89990234375,25064
2023-06-13 09:45:00,3457.0,3474.39990234375,3454.050048828125,3471.39990234375,3471.39990234375,22571
2023-06-13 10:00:00,3471.0,3486.949951171875,3469.300048828125,3479.0,3479.0,29389
2023-06-13 10:15:00,3479.0,3481.89990234375,3473.10009765625,3480.89990234375,3480.89990234375,16720
2023-06-13 10:30:00,3479.300048828125,3491.0,3479.300048828125,3481.0,3481.0,24833
2023-06-13 10:45:00,3481.550048828125,3484.10009765625,3475.050048828125,3477.64990234375,3477.64990234375,8405
2023-06-13 11:00:00,3477.64990234375,3479.800048828125,3471.199951171875,3478.0,3478.0,9154
2023-06-13 11:15:00,3479.39990234375,3479.60009765625,3474.14990234375,3476.800048828125,3476.800048828125,6451
2023-06-13 11:30:00,3475.14990234375,3477.449951171875,3473.0,3474.75,3474.75,6383
2023-06-13 11:45:00,3474.949951171875,3475.699951171875,3468.050048828125,3475.0,3475.0,10001
2023-06-13 12:00:00,3474.39990234375,3478.89990234375,3472.14990234375,3474.25,3474.25,6835
2023-06-13 12:15:00,3474.550048828125,3485.0,3471.199951171875,3484.75,3484.75,7349
2023-06-13 12:30:00,3484.64990234375,3493.89990234375,3482.0,3482.050048828125,3482.050048828125,15526
2023-06-13 12:45:00,3482.64990234375,3489.0,3480.39990234375,3485.89990234375,3485.89990234375,11035
2023-06-13 13:00:00,3485.949951171875,3489.25,3479.550048828125,3485.0,3485.0,6522
2023-06-13 13:15:00,3485.0,3486.949951171875,3484.050048828125,3485.0,3485.0,5805
2023-06-13 13:30:00,3485.0,3490.199951171875,3485.0,3485.60009765625,3485.60009765625,4936
2023-06-13 13:45:00,3485.60009765625,3488.0,3485.0,3485.0,3485.0,6504
2023-06-13 14:00:00,3485.449951171875,3490.0,3485.0,3486.050048828125,3486.050048828125,5488
2023-06-13 14:15:00,3486.0,3487.550048828125,3485.0,3486.800048828125,3486.800048828125,7900
2023-06-13 14:30:00,3485.699951171875,3488.0,3482.0,3486.64990234375,3486.64990234375,14355
2023-06-13 14:45:00,3488.0,3493.949951171875,3485.0,3486.60009765625,3486.60009765625,18098
2023-06-13 15:00:00,3486.60009765625,3491.0,3485.0,3490.64990234375,3490.64990234375,31737
2023-06-13 15:15:00,3490.64990234375,3492.0,3483.050048828125,3487.699951171875,3487.699951171875,31223
2023-06-14 09:15:00,3495.0,3507.39990234375,3484.0,3494.75,3494.75,15352
2023-06-14 09:30:00,3493.60009765625,3494.39990234375,3462.449951171875,3481.75,3481.75,24030
2023-06-14 09:45:00,3483.800048828125,3485.449951171875,3467.60009765625,3477.5,3477.5,9795
2023-06-14 10:00:00,3475.800048828125,3483.949951171875,3473.050048828125,3478.300048828125,3478.300048828125,8937
2023-06-14 10:15:00,3477.449951171875,3486.5,3477.0,3481.39990234375,3481.39990234375,7409
2023-06-14 10:30:00,3481.39990234375,3481.39990234375,3472.89990234375,3473.89990234375,3473.89990234375,3006
2023-06-14 10:45:00,3473.89990234375,3478.75,3470.0,3471.89990234375,3471.89990234375,5648
2023-06-14 11:00:00,3471.89990234375,3477.85009765625,3468.0,3474.699951171875,3474.699951171875,8655
2023-06-14 11:15:00,3474.699951171875,3474.89990234375,3469.0,3472.89990234375,3472.89990234375,3759
2023-06-14 11:30:00,3473.64990234375,3474.699951171875,3472.0,3472.0,3472.0,3104
2023-06-14 11:45:00,3472.85009765625,3482.75,3472.0,3478.35009765625,3478.35009765625,6704
2023-06-14 12:00:00,3478.35009765625,3480.449951171875,3473.64990234375,3475.5,3475.5,3160
2023-06-14 12:15:00,3476.75,3486.949951171875,3475.449951171875,3481.550048828125,3481.550048828125,4338
2023-06-14 12:30:00,3480.300048828125,3482.35009765625,3472.39990234375,3482.14990234375,3482.14990234375,4088
2023-06-14 12:45:00,3481.949951171875,3489.0,3481.14990234375,3487.60009765625,3487.60009765625,7233
2023-06-14 13:00:00,3488.14990234375,3489.0,3481.050048828125,3483.64990234375,3483.64990234375,3745
2023-06-14 13:15:00,3483.699951171875,3484.0,3476.300048828125,3478.0,3478.0,2942
2023-06-14 13:30:00,3477.050048828125,3481.800048828125,3476.10009765625,3478.25,3478.25,7654
2023-06-14 13:45:00,3479.60009765625,3481.89990234375,3473.050048828125,3474.60009765625,3474.60009765625,4034
2023-06-14 14:00:00,3474.5,3479.75,3473.0,3477.0,3477.0,6118
2023-06-14 14:15:00,3477.5,3478.550048828125,3473.39990234375,3475.85009765625,3475.85009765625,4078
2023-06-14 14:30:00,3477.35009765625,3477.85009765625,3470.0,3472.5,3472.5,5142
2023-06-14 14:45:00,3473.14990234375,3477.0,3470.0,3471.800048828125,3471.800048828125,6256
2023-06-14 15:00:00,3472.800048828125,3489.39990234375,3472.800048828125,3489.39990234375,3489.39990234375,19459
2023-06-14 15:15:00,3488.75,3492.60009765625,3479.75,3485.949951171875,3485.949951171875,15552
2023-06-15 09:15:00,3499.949951171875,3568.199951171875,3493.949951171875,3565.0,3565.0,180728
2023-06-15 09:30:00,3563.0,3581.39990234375,3563.0,3579.0,3579.0,119161
2023-06-15 09:45:00,3577.300048828125,3581.14990234375,3571.0,3574.60009765625,3574.60009765625,53161
2023-06-15 10:00:00,3573.25,3579.39990234375,3562.10009765625,3576.60009765625,3576.60009765625,58655
2023-06-15 10:15:00,3575.60009765625,3591.0,3575.10009765625,3584.0,3584.0,85035
2023-06-15 10:30:00,3584.050048828125,3588.5,3583.10009765625,3584.550048828125,3584.550048828125,20301
2023-06-15 10:45:00,3585.75,3588.0,3572.85009765625,3573.25,3573.25,35839
2023-06-15 11:00:00,3573.25,3583.550048828125,3573.25,3580.14990234375,3580.14990234375,16500
2023-06-15 11:15:00,3580.64990234375,3580.64990234375,3565.0,3566.10009765625,3566.10009765625,27190
2023-06-15 11:30:00,3566.050048828125,3567.39990234375,3546.449951171875,3549.0,3549.0,64200
2023-06-15 11:45:00,3548.14990234375,3549.300048828125,3537.64990234375,3545.5,3545.5,30015
2023-06-15 12:00:00,3545.5,3557.949951171875,3542.199951171875,3552.60009765625,3552.60009765625,21498
2023-06-15 12:15:00,3552.60009765625,3563.85009765625,3552.25,3562.0,3562.0,11967
2023-06-15 12:30:00,3562.10009765625,3569.5,3561.85009765625,3565.64990234375,3565.64990234375,15253
2023-06-15 12:45:00,3565.64990234375,3573.14990234375,3565.64990234375,3567.64990234375,3567.64990234375,13346
2023-06-15 13:00:00,3568.699951171875,3575.0,3567.550048828125,3570.550048828125,3570.550048828125,7925
2023-06-15 13:15:00,3569.60009765625,3581.85009765625,3565.10009765625,3578.64990234375,3578.64990234375,24540
2023-06-15 13:30:00,3578.699951171875,3582.0,3575.199951171875,3577.35009765625,3577.35009765625,13112
2023-06-15 13:45:00,3578.199951171875,3578.449951171875,3573.199951171875,3576.64990234375,3576.64990234375,9810
2023-06-15 14:00:00,3577.449951171875,3581.800048828125,3568.64990234375,3568.89990234375,3568.89990234375,21040
2023-06-15 14:15:00,3570.0,3575.949951171875,3568.60009765625,3573.35009765625,3573.35009765625,9866
2023-06-15 14:30:00,3574.89990234375,3581.14990234375,3574.050048828125,3576.0,3576.0,15275
2023-06-15 14:45:00,3576.0,3581.050048828125,3572.25,3573.89990234375,3573.89990234375,13402
2023-06-15 15:00:00,3573.949951171875,3585.050048828125,3573.199951171875,3578.800048828125,3578.800048828125,38377
2023-06-15 15:15:00,3578.949951171875,3584.949951171875,3574.0,3581.050048828125,3581.050048828125,48812
2023-06-16 09:15:00,3597.60009765625,3625.89990234375,3593.0,3621.5,3621.5,65406
2023-06-16 09:30:00,3621.60009765625,3632.949951171875,3606.800048828125,3613.14990234375,3613.14990234375,72687
2023-06-16 09:45:00,3614.0,3622.949951171875,3606.10009765625,3620.0,3620.0,29403
2023-06-16 10:00:00,3620.0,3625.0,3612.449951171875,3618.14990234375,3618.14990234375,26896
2023-06-16 10:15:00,3619.14990234375,3620.0,3615.0,3616.5,3616.5,13726
2023-06-16 10:30:00,3617.199951171875,3618.0,3607.300048828125,3616.14990234375,3616.14990234375,15867
2023-06-16 10:45:00,3615.85009765625,3621.14990234375,3614.0,3614.050048828125,3614.050048828125,15369
2023-06-16 11:00:00,3616.0,3617.0,3591.0,3598.0,3598.0,28619
2023-06-16 11:15:00,3598.0,3610.0,3598.0,3601.39990234375,3601.39990234375,12957
2023-06-16 11:30:00,3601.449951171875,3603.199951171875,3591.5,3598.0,3598.0,10898
2023-06-16 11:45:00,3598.0,3599.5,3589.0,3591.60009765625,3591.60009765625,15861
2023-06-16 12:00:00,3592.199951171875,3598.0,3585.699951171875,3589.60009765625,3589.60009765625,13572
2023-06-16 12:15:00,3589.60009765625,3591.550048828125,3586.0,3588.0,3588.0,9166
2023-06-16 12:30:00,3587.5,3597.85009765625,3587.5,3596.0,3596.0,9113
2023-06-16 12:45:00,3596.0,3602.89990234375,3593.0,3599.10009765625,3599.10009765625,6355
2023-06-16 13:00:00,3599.10009765625,3604.0,3592.050048828125,3594.300048828125,3594.300048828125,8629
2023-06-16 13:15:00,3594.39990234375,3598.449951171875,3591.050048828125,3595.10009765625,3595.10009765625,6582
2023-06-16 13:30:00,3595.10009765625,3597.89990234375,3591.199951171875,3594.300048828125,3594.300048828125,4677
2023-06-16 13:45:00,3594.300048828125,3599.64990234375,3593.75,3599.64990234375,3599.64990234375,6546
2023-06-16 14:00:00,3599.25,3602.449951171875,3593.5,3599.800048828125,3599.800048828125,7249
2023-06-16 14:15:00,3601.0,3605.10009765625,3600.0,3602.949951171875,3602.949951171875,11638
2023-06-16 14:30:00,3602.949951171875,3603.0,3592.60009765625,3594.050048828125,3594.050048828125,11698
2023-06-16 14:45:00,3594.39990234375,3599.25,3592.0,3593.050048828125,3593.050048828125,17072
2023-06-16 15:00:00,3594.949951171875,3598.0,3570.050048828125,3574.699951171875,3574.699951171875,68583
2023-06-16 15:15:00,3577.050048828125,3585.5,3570.0,3581.0,3581.0,85555
2023-06-19 09:15:00,3585.050048828125,3612.64990234375,3579.85009765625,3600.199951171875,3600.199951171875,22798
2023-06-19 09:30:00,3601.14990234375,3603.199951171875,3586.14990234375,3589.85009765625,3589.85009765625,12959
2023-06-19 09:45:00,3588.449951171875,3593.85009765625,3586.050048828125,3591.0,3591.0,7969
2023-06-19 10:00:00,3591.39990234375,3598.0,3573.0,3596.25,3596.25,24400
2023-06-19 10:15:00,3596.5,3604.75,3596.5,3602.25,3602.25,20566
2023-06-19 10:30:00,3603.85009765625,3612.949951171875,3602.10009765625,3607.949951171875,3607.949951171875,18557
2023-06-19 10:45:00,3607.949951171875,3609.0,3600.0,3605.949951171875,3605.949951171875,11781
2023-06-19 11:00:00,3605.949951171875,3607.0,3603.10009765625,3606.0,3606.0,5823
2023-06-19 11:15:00,3605.699951171875,3609.0,3603.25,3603.300048828125,3603.300048828125,10571
2023-06-19 11:30:00,3604.949951171875,3607.800048828125,3600.0,3605.550048828125,3605.550048828125,14972
2023-06-19 11:45:00,3603.64990234375,3624.0,3603.64990234375,3616.85009765625,3616.85009765625,24369
2023-06-19 12:00:00,3616.050048828125,3618.89990234375,3612.199951171875,3613.949951171875,3613.949951171875,5265
2023-06-19 12:15:00,3612.550048828125,3618.0,3606.25,3606.25,3606.25,7788
2023-06-19 12:30:00,3610.0,3611.0,3606.0,3608.0,3608.0,3389
2023-06-19 12:45:00,3607.050048828125,3608.0,3594.10009765625,3596.10009765625,3596.10009765625,7998
2023-06-19 13:00:00,3597.64990234375,3603.89990234375,3592.14990234375,3599.550048828125,3599.550048828125,4912
2023-06-19 13:15:00,3599.10009765625,3599.75,3593.75,3595.0,3595.0,2723
2023-06-19 13:30:00,3595.5,3597.449951171875,3582.0,3582.75,3582.75,10834
2023-06-19 13:45:00,3584.85009765625,3590.0,3582.85009765625,3587.0,3587.0,3186
2023-06-19 14:00:00,3587.0,3590.0,3580.60009765625,3588.64990234375,3588.64990234375,7828
2023-06-19 14:15:00,3588.64990234375,3597.89990234375,3583.60009765625,3597.800048828125,3597.800048828125,3639
2023-06-19 14:30:00,3597.800048828125,3598.89990234375,3588.60009765625,3593.0,3593.0,5136
2023-06-19 14:45:00,3593.14990234375,3596.35009765625,3589.0,3593.25,3593.25,4714
2023-06-19 15:00:00,3592.550048828125,3593.0,3582.85009765625,3585.550048828125,3585.550048828125,9429
2023-06-19 15:15:00,3585.85009765625,3590.0,3582.0,3584.75,3584.75,17038
2023-06-20 09:15:00,3584.449951171875,3584.449951171875,3533.050048828125,3556.0,3556.0,26459
2023-06-20 09:30:00,3557.949951171875,3574.199951171875,3555.14990234375,3569.64990234375,3569.64990234375,13177
2023-06-20 09:45:00,3569.75,3571.050048828125,3553.800048828125,3558.5,3558.5,9334
2023-06-20 10:00:00,3558.5,3575.0,3558.5,3574.699951171875,3574.699951171875,9653
2023-06-20 10:15:00,3574.64990234375,3574.699951171875,3557.0,3557.949951171875,3557.949951171875,8557
2023-06-20 10:30:00,3557.14990234375,3560.0,3546.85009765625,3548.550048828125,3548.550048828125,8597
2023-06-20 10:45:00,3547.449951171875,3552.35009765625,3547.449951171875,3549.85009765625,3549.85009765625,5980
