Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-12 09:15:00,25550.0,25647.900390625,25389.44921875,25450.69921875,25450.69921875,1034
2023-06-12 09:30:00,25479.0,25583.900390625,25428.0,25482.349609375,25482.349609375,1475
2023-06-12 09:45:00,25484.150390625,25528.94921875,25461.0,25489.80078125,25489.80078125,794
2023-06-12 10:00:00,25475.5,25516.900390625,25450.0,25500.650390625,25500.650390625,636
2023-06-12 10:15:00,25488.099609375,25564.69921875,25482.94921875,25540.0,25540.0,504
2023-06-12 10:30:00,25554.94921875,25554.94921875,25459.19921875,25518.69921875,25518.69921875,466
2023-06-12 10:45:00,25516.05078125,25521.94921875,25502.30078125,25506.0,25506.0,96
2023-06-12 11:00:00,25506.0,25516.75,25474.900390625,25477.099609375,25477.099609375,164
2023-06-12 11:15:00,25477.150390625,25514.0,25412.69921875,25445.900390625,25445.900390625,460
2023-06-12 11:30:00,25456.849609375,25470.650390625,25436.30078125,25470.650390625,25470.650390625,355
2023-06-12 11:45:00,25468.5,25598.94921875,25441.0,25580.0,25580.0,1249
2023-06-12 12:00:00,25577.900390625,25585.05078125,25503.0,25517.75,25517.75,220
2023-06-12 12:15:00,25517.75,25524.25,25441.150390625,25467.30078125,25467.30078125,787
2023-06-12 12:30:00,25467.650390625,25515.0,25467.650390625,25515.0,25515.0,137
2023-06-12 12:45:00,25520.0,25582.0,25508.099609375,25580.69921875,25580.69921875,334
2023-06-12 13:00:00,25580.69921875,25660.0,25563.05078125,25587.849609375,25587.849609375,969
2023-06-12 13:15:00,25587.849609375,25625.0,25530.44921875,25532.349609375,25532.349609375,355
2023-06-12 13:30:00,25539.900390625,25600.0,25539.900390625,25600.0,25600.0,177
2023-06-12 13:45:00,25605.349609375,25649.25,25602.55078125,25613.19921875,25613.19921875,392
2023-06-12 14:00:00,25616.55078125,25648.900390625,25615.0,25625.849609375,25625.849609375,176
2023-06-12 14:15:00,25632.19921875,25635.0,25600.099609375,25623.849609375,25623.849609375,235
2023-06-12 14:30:00,25623.849609375,25669.94921875,25610.0,25650.0,25650.0,325
2023-06-12 14:45:00,25650.44921875,25736.94921875,25650.099609375,25710.0,25710.0,1339
2023-06-12 15:00:00,25710.0,25716.80078125,25663.44921875,25706.0,25706.0,934
2023-06-12 15:15:00,25700.0,25749.80078125,25680.05078125,25715.400390625,25715.400390625,2367
